gen objective1 objective2 X2 X1 
15 0.0207864392495515 0.1089945193943952 -0.1270959192980569 0.0191711019793296 
16 0.0591936342329233 0.0335167024228520 -0.0907741485729154 0.0583696396280096 
16 0.1108279802611866 0.0256328366867082 -0.0863788533346223 0.1100818496308462 
16 0.0071475477404470 0.2162955663121779 -0.2114395951984292 -0.0026768774986794 
16 0.0207864392495515 0.1089945193943952 -0.1270959192980569 0.0191711019793296 
16 0.0086726713156236 0.1818373661534556 -0.1852632100113238 0.0052404256172536 
16 0.1384927941186313 0.0137930222091853 -0.1265683544127579 0.1368908392847560 
16 0.0547170087591038 0.0730810633595125 0.1246628875800032 -0.0531629252051253 
17 0.1108279802611866 0.0256328366867082 -0.0863788533346223 0.1100818496308462 
17 0.0207864392495515 0.1089945193943952 -0.1270959192980569 0.0191711019793296 
17 0.0086726713156236 0.1818373661534556 -0.1852632100113238 0.0052404256172536 
17 0.1384927941186313 0.0137930222091853 -0.1265683544127579 0.1368908392847560 
17 0.0547170087591038 0.0730810633595125 0.1246628875800032 -0.0531629252051253 
17 0.0071475477404470 0.2162955663121779 -0.2114395951984292 -0.0026768774986794 
17 0.0591936342329233 0.0335167024228520 -0.0907741485729154 0.0583696396280096 
18 0.0207864392495515 0.1089945193943952 -0.1270959192980569 0.0191711019793296 
18 0.0071475477404470 0.2162955663121779 -0.2114395951984292 -0.0026768774986794 
18 0.1045877180287054 0.0026237052255636 -0.1030357657300286 0.1035260811267480 
18 0.0547170087591038 0.0730810633595125 0.1246628875800032 -0.0531629252051253 
18 0.0591936342329233 0.0335167024228520 -0.0907741485729154 0.0583696396280096 
18 0.0086726713156236 0.1818373661534556 -0.1852632100113238 0.0052404256172536 
19 0.1045877180287054 0.0026237052255636 -0.1030357657300286 0.1035260811267480 
19 0.0547170087591038 0.0730810633595125 0.1246628875800032 -0.0531629252051253 
19 0.0591936342329233 0.0335167024228520 -0.0907741485729154 0.0583696396280096 
19 0.0086726713156236 0.1818373661534556 -0.1852632100113238 0.0052404256172536 
19 0.0207864392495515 0.1089945193943952 -0.1270959192980569 0.0191711019793296 
19 0.0672414868255113 0.0246700548406315 0.0429921364240482 -0.0670566544460809 
19 0.1033569835769523 0.0169619790497064 0.0874360402910539 -0.1025924774627744 
19 0.0071475477404470 0.2162955663121779 -0.2114395951984292 -0.0026768774986794 
20 0.0086726713156236 0.1818373661534556 -0.1852632100113238 0.0052404256172536 
20 0.0071475477404470 0.2162955663121779 -0.2114395951984292 -0.0026768774986794 
20 0.0205934820425148 0.0026192994842866 -0.0180161343055847 0.0205610239329831 
21 0.0205934820425148 0.0026192994842866 -0.0180161343055847 0.0205610239329831 
21 0.0034887368522142 0.0681482251403418 0.0708621360242454 -0.0029865926200223 
21 0.0674663955566855 0.0011778775347458 -0.0667376955005405 0.0670210035566132 
22 0.0205934820425148 0.0026192994842866 -0.0180161343055847 0.0205610239329831 
22 0.0034887368522142 0.0681482251403418 0.0708621360242454 -0.0029865926200223 
22 0.0674663955566855 0.0011778775347458 -0.0667376955005405 0.0670210035566132 
23 0.0205934820425148 0.0026192994842866 -0.0180161343055847 0.0205610239329831 
23 0.0034887368522142 0.0681482251403418 0.0708621360242454 -0.0029865926200223 
23 0.0337959818878469 0.0007355713826029 -0.0331738715918232 0.0336859313122078 
24 0.0205934820425148 0.0026192994842866 -0.0180161343055847 0.0205610239329831 
24 0.0034887368522142 0.0681482251403418 0.0708621360242454 -0.0029865926200223 
24 0.0337959818878469 0.0007355713826029 -0.0331738715918232 0.0336859313122078 
25 0.0205934820425148 0.0026192994842866 -0.0180161343055847 0.0205610239329831 
25 0.0034887368522142 0.0681482251403418 0.0708621360242454 -0.0029865926200223 
25 0.0337959818878469 0.0007355713826029 -0.0331738715918232 0.0336859313122078 
26 0.0205934820425148 0.0026192994842866 -0.0180161343055847 0.0205610239329831 
26 0.0337959818878469 0.0007355713826029 -0.0331738715918232 0.0336859313122078 
26 0.0034887368522142 0.0681482251403418 0.0708621360242454 -0.0029865926200223 
27 0.0205934820425148 0.0026192994842866 -0.0180161343055847 0.0205610239329831 
27 0.0337959818878469 0.0007355713826029 -0.0331738715918232 0.0336859313122078 
27 0.0213151136034750 0.0014665167111693 0.0198937662769401 -0.0212755374098068 
27 0.0034887368522142 0.0681482251403418 0.0708621360242454 -0.0029865926200223 
28 0.0337959818878469 0.0007355713826029 -0.0331738715918232 0.0336859313122078 
28 0.0213151136034750 0.0014665167111693 0.0198937662769401 -0.0212755374098068 
28 0.0205934820425148 0.0026192994842866 -0.0180161343055847 0.0205610239329831 
28 0.0138099599759117 0.0097197512907114 -0.0234058805344479 0.0137551764515524 
28 0.0034887368522142 0.0681482251403418 0.0708621360242454 -0.0029865926200223 
29 0.0337959818878469 0.0007355713826029 -0.0331738715918232 0.0336859313122078 
29 0.0086115248670792 0.0019483052060781 0.0066704403079055 -0.0086070753896891 
29 0.0213151136034750 0.0014665167111693 0.0198937662769401 -0.0212755374098068 
29 0.0034887368522142 0.0681482251403418 0.0708621360242454 -0.0029865926200223 
30 0.0017951788395260 0.0556187504969793 -0.0539772530064701 -0.0015038244553136 
30 0.0029788153484989 0.0002573499297393 0.0032331911238523 -0.0029777699960145 
31 0.0017951788395260 0.0556187504969793 -0.0539772530064701 -0.0015038244553136 
31 0.0021700122212681 0.0490843016271039 -0.0470338747163352 -0.0019487936841849 
31 0.0029788153484989 0.0002573499297393 0.0032331911238523 -0.0029777699960145 
32 0.0021700122212681 0.0490843016271039 -0.0470338747163352 -0.0019487936841849 
32 0.0018084148050309 0.0543227746933241 -0.0526609644390890 -0.0015310970874654 
32 0.0022828193092770 0.0021258221969457 -0.0044044668806436 0.0022808793764267 
32 0.0017951788395260 0.0556187504969793 -0.0539772530064701 -0.0015038244553136 
32 0.0029788153484989 0.0002573499297393 0.0032331911238523 -0.0029777699960145 
33 0.0018084148050309 0.0543227746933241 -0.0526609644390890 -0.0015310970874654 
33 0.0022828193092770 0.0021258221969457 -0.0044044668806436 0.0022808793764267 
33 0.0017951788395260 0.0556187504969793 -0.0539772530064701 -0.0015038244553136 
33 0.0029788153484989 0.0002573499297393 0.0032331911238523 -0.0029777699960145 
33 0.0024054386102925 0.0004925914857417 0.0028957868328396 -0.0024046000521544 
33 0.0021700122212681 0.0490843016271039 -0.0470338747163352 -0.0019487936841849 
34 0.0022828193092770 0.0021258221969457 -0.0044044668806436 0.0022808793764267 
34 0.0024054386102925 0.0004925914857417 0.0028957868328396 -0.0024046000521544 
34 0.0016488587938099 0.0028873830013654 0.0045322785867810 -0.0016468046388911 
34 0.0003047154753887 0.0090444942319254 0.0093358552565241 -0.0002959996560516 
34 0.0029788153484989 0.0002573499297393 0.0032331911238523 -0.0029777699960145 
35 0.0024054386102925 0.0004925914857417 0.0028957868328396 -0.0024046000521544 
35 0.0003047154753887 0.0090444942319254 0.0093358552565241 -0.0002959996560516 
35 0.0029788153484989 0.0002573499297393 0.0032331911238523 -0.0029777699960145 
35 0.0013532900059786 0.0017648838096595 -0.0004115664017990 -0.0013532730672883 
36 0.0024054386102925 0.0004925914857417 0.0028957868328396 -0.0024046000521544 
36 0.0013532900059786 0.0017648838096595 -0.0004115664017990 -0.0013532730672883 
36 0.0002161937584943 0.0077979868260272 0.0080043998996577 -0.0002097867167190 
36 0.0029788153484989 0.0002573499297393 0.0032331911238523 -0.0029777699960145 
37 0.0024054386102925 0.0004925914857417 0.0028957868328396 -0.0024046000521544 
37 0.0002161937584943 0.0077979868260272 0.0080043998996577 -0.0002097867167190 
37 0.0029788153484989 0.0002573499297393 0.0032331911238523 -0.0029777699960145 
37 0.0010618418536269 0.0011373433428596 -0.0000754534105026 -0.0010618412843051 
38 0.0024054386102925 0.0004925914857417 0.0028957868328396 -0.0024046000521544 
38 0.0029788153484989 0.0002573499297393 0.0032331911238523 -0.0029777699960145 
38 0.0010618418536269 0.0011373433428596 -0.0000754534105026 -0.0010618412843051 
38 0.0001448922840693 0.0151060992240147 -0.0152160761813286 0.0001217393866337 
38 0.0009228084774272 0.0013300337382745 0.0022518313852951 -0.0009223014029684 
38 0.0002161937584943 0.0077979868260272 0.0080043998996577 -0.0002097867167190 
39 0.0024054386102925 0.0004925914857417 0.0028957868328396 -0.0024046000521544 
39 0.0010618418536269 0.0011373433428596 -0.0000754534105026 -0.0010618412843051 
39 0.0009228084774272 0.0013300337382745 0.0022518313852951 -0.0009223014029684 
39 0.0021231310576186 0.0007270987691984 0.0028481833169132 -0.0021223198427979 
39 0.0029788153484989 0.0002573499297393 0.0032331911238523 -0.0029777699960145 
39 0.0000869353488370 0.0025219190043524 0.0026078113854072 -0.0000862552808148 
40 0.0024054386102925 0.0004925914857417 0.0028957868328396 -0.0024046000521544 
40 0.0010618418536269 0.0011373433428596 -0.0000754534105026 -0.0010618412843051 
40 0.0009228084774272 0.0013300337382745 0.0022518313852951 -0.0009223014029684 
40 0.0021231310576186 0.0007270987691984 0.0028481833169132 -0.0021223198427979 
40 0.0029788153484989 0.0002573499297393 0.0032331911238523 -0.0029777699960145 
40 0.0000869353488370 0.0025219190043524 0.0026078113854072 -0.0000862552808148 
40 0.0000323775982163 0.0030570523759000 0.0030251418201783 0.0000314624499131 
40 0.0013833754942053 0.0007443898016887 0.0021266971400713 -0.0013829232101328 
40 0.0006038909246035 0.0024815709056954 0.0030838312147316 -0.0006029399231074 
41 0.0010618418536269 0.0011373433428596 -0.0000754534105026 -0.0010618412843051 
41 0.0029788153484989 0.0002573499297393 0.0032331911238523 -0.0029777699960145 
41 0.0000869353488370 0.0025219190043524 0.0026078113854072 -0.0000862552808148 
41 0.0000323775982163 0.0030570523759000 0.0030251418201783 0.0000314624499131 
41 0.0013833754942053 0.0007443898016887 0.0021266971400713 -0.0013829232101328 
41 0.0006038909246035 0.0024815709056954 0.0030838312147316 -0.0006029399231074 
41 0.0009228084774272 0.0013300337382745 0.0022518313852951 -0.0009223014029684 
41 0.0023069397254073 0.0003580698096210 0.0026630656479368 -0.0023062305335427 
41 0.0021231310576186 0.0007270987691984 0.0028481833169132 -0.0021223198427979 
42 0.0010618418536269 0.0011373433428596 -0.0000754534105026 -0.0010618412843051 
42 0.0029788153484989 0.0002573499297393 0.0032331911238523 -0.0029777699960145 
42 0.0013833754942053 0.0007443898016887 0.0021266971400713 -0.0013829232101328 
42 0.0006038909246035 0.0024815709056954 0.0030838312147316 -0.0006029399231074 
42 0.0009228084774272 0.0013300337382745 0.0022518313852951 -0.0009223014029684 
42 0.0023069397254073 0.0003580698096210 0.0026630656479368 -0.0023062305335427 
42 0.0000323775982163 0.0030570523759000 0.0030251418201783 0.0000314624499131 
42 0.0000869353488370 0.0025219190043524 0.0026078113854072 -0.0000862552808148 
42 0.0021231310576186 0.0007270987691984 0.0028481833169132 -0.0021223198427979 
42 0.0021223158974122 0.0007396579341796 0.0028599151962342 -0.0021214979859192 
43 0.0010618418536269 0.0011373433428596 -0.0000754534105026 -0.0010618412843051 
43 0.0029788153484989 0.0002573499297393 0.0032331911238523 -0.0029777699960145 
43 0.0006038909246035 0.0024815709056954 0.0030838312147316 -0.0006029399231074 
43 0.0009228084774272 0.0013300337382745 0.0022518313852951 -0.0009223014029684 
43 0.0023069397254073 0.0003580698096210 0.0026630656479368 -0.0023062305335427 
43 0.0000869353488370 0.0025219190043524 0.0026078113854072 -0.0000862552808148 
43 0.0021231310576186 0.0007270987691984 0.0028481833169132 -0.0021223198427979 
43 0.0021223158974122 0.0007396579341796 0.0028599151962342 -0.0021214979859192 
43 0.0000323775982163 0.0030570523759000 0.0030251418201783 0.0000314624499131 
43 0.0013833754942053 0.0007443898016887 0.0021266971400713 -0.0013829232101328 
44 0.0010618418536269 0.0011373433428596 -0.0000754534105026 -0.0010618412843051 
44 0.0029788153484989 0.0002573499297393 0.0032331911238523 -0.0029777699960145 
44 0.0006038909246035 0.0024815709056954 0.0030838312147316 -0.0006029399231074 
44 0.0009228084774272 0.0013300337382745 0.0022518313852951 -0.0009223014029684 
44 0.0023069397254073 0.0003580698096210 0.0026630656479368 -0.0023062305335427 
44 0.0000869353488370 0.0025219190043524 0.0026078113854072 -0.0000862552808148 
44 0.0013833754942053 0.0007443898016887 0.0021266971400713 -0.0013829232101328 
44 0.0018760914645605 0.0005742234836317 0.0024487803292045 -0.0018754918120504 
44 0.0000323775982163 0.0030570523759000 0.0030251418201783 0.0000314624499131 
45 0.0010618418536269 0.0011373433428596 -0.0000754534105026 -0.0010618412843051 
45 0.0029788153484989 0.0002573499297393 0.0032331911238523 -0.0029777699960145 
45 0.0009228084774272 0.0013300337382745 0.0022518313852951 -0.0009223014029684 
45 0.0023069397254073 0.0003580698096210 0.0026630656479368 -0.0023062305335427 
45 0.0000869353488370 0.0025219190043524 0.0026078113854072 -0.0000862552808148 
45 0.0018760914645605 0.0005742234836317 0.0024487803292045 -0.0018754918120504 
45 0.0000323775982163 0.0030570523759000 0.0030251418201783 0.0000314624499131 
45 0.0006038909246035 0.0024815709056954 0.0030838312147316 -0.0006029399231074 
45 0.0013833754942053 0.0007443898016887 0.0021266971400713 -0.0013829232101328 
46 0.0010618418536269 0.0011373433428596 -0.0000754534105026 -0.0010618412843051 
46 0.0009228084774272 0.0013300337382745 0.0022518313852951 -0.0009223014029684 
46 0.0000869353488370 0.0025219190043524 0.0026078113854072 -0.0000862552808148 
46 0.0000323775982163 0.0030570523759000 0.0030251418201783 0.0000314624499131 
46 0.0013833754942053 0.0007443898016887 0.0021266971400713 -0.0013829232101328 
46 0.0014887991262861 0.0001242121270780 0.0013648078296475 -0.0014886128562449 
46 0.0006038909246035 0.0024815709056954 0.0030838312147316 -0.0006029399231074 
47 0.0000869353488370 0.0025219190043524 0.0026078113854072 -0.0000862552808148 
47 0.0000323775982163 0.0030570523759000 0.0030251418201783 0.0000314624499131 
47 0.0014887991262861 0.0001242121270780 0.0013648078296475 -0.0014886128562449 
47 0.0004784125374185 0.0002176378459793 0.0002607952109271 -0.0004784057360043 
48 0.0000869353488370 0.0025219190043524 0.0026078113854072 -0.0000862552808148 
48 0.0000323775982163 0.0030570523759000 0.0030251418201783 0.0000314624499131 
48 0.0014887991262861 0.0001242121270780 0.0013648078296475 -0.0014886128562449 
48 0.0004784125374185 0.0002176378459793 0.0002607952109271 -0.0004784057360043 
49 0.0000869353488370 0.0025219190043524 0.0026078113854072 -0.0000862552808148 
49 0.0000323775982163 0.0030570523759000 0.0030251418201783 0.0000314624499131 
49 0.0014887991262861 0.0001242121270780 0.0013648078296475 -0.0014886128562449 
49 0.0003150988218476 0.0016134777199576 0.0019279533606019 -0.0003147271214315 
49 0.0004740060511952 0.0001617870806001 0.0006356911545607 -0.0004739656408708 
50 0.0000869353488370 0.0025219190043524 0.0026078113854072 -0.0000862552808148 
50 0.0000323775982163 0.0030570523759000 0.0030251418201783 0.0000314624499131 
50 0.0003150988218476 0.0016134777199576 0.0019279533606019 -0.0003147271214315 
50 0.0004740060511952 0.0001617870806001 0.0006356911545607 -0.0004739656408708 
50 0.0001728582901400 0.0024868111990569 0.0026585620470234 -0.0001721514949243 
50 0.0014887991262861 0.0001242121270780 0.0013648078296475 -0.0014886128562449 
51 0.0000323775982163 0.0030570523759000 0.0030251418201783 0.0000314624499131 
51 0.0004740060511952 0.0001617870806001 0.0006356911545607 -0.0004739656408708 
51 0.0014887991262861 0.0001242121270780 0.0013648078296475 -0.0014886128562449 
51 0.0000862808654041 0.0002766833369505 0.0003629409403222 -0.0000862676927915 
52 0.0000323775982163 0.0030570523759000 0.0030251418201783 0.0000314624499131 
52 0.0004740060511952 0.0001617870806001 0.0006356911545607 -0.0004739656408708 
52 0.0014887991262861 0.0001242121270780 0.0013648078296475 -0.0014886128562449 
52 0.0023668075043225 0.0000912148886607 0.0022761521419861 -0.0023662894174652 
52 0.0000862808654041 0.0002766833369505 0.0003629409403222 -0.0000862676927915 
53 0.0000323775982163 0.0030570523759000 0.0030251418201783 0.0000314624499131 
53 0.0014887991262861 0.0001242121270780 0.0013648078296475 -0.0014886128562449 
53 0.0023668075043225 0.0000912148886607 0.0022761521419861 -0.0023662894174652 
53 0.0000426025355672 0.0013573807083187 0.0013148701058550 0.0000424296472277 
53 0.0004740060511952 0.0001617870806001 0.0006356911545607 -0.0004739656408708 
53 0.0000862808654041 0.0002766833369505 0.0003629409403222 -0.0000862676927915 
54 0.0000323775982163 0.0030570523759000 0.0030251418201783 0.0000314624499131 
54 0.0014887991262861 0.0001242121270780 0.0013648078296475 -0.0014886128562449 
54 0.0023668075043225 0.0000912148886607 0.0022761521419861 -0.0023662894174652 
54 0.0000426025355672 0.0013573807083187 0.0013148701058550 0.0000424296472277 
54 0.0004740060511952 0.0001617870806001 0.0006356911545607 -0.0004739656408708 
54 0.0000635161955880 0.0010179550249051 0.0010812887864110 -0.0000633992770440 
54 0.0000862808654041 0.0002766833369505 0.0003629409403222 -0.0000862676927915 
55 0.0014887991262861 0.0001242121270780 0.0013648078296475 -0.0014886128562449 
55 0.0023668075043225 0.0000912148886607 0.0022761521419861 -0.0023662894174652 
55 0.0004740060511952 0.0001617870806001 0.0006356911545607 -0.0004739656408708 
55 0.0000635161955880 0.0010179550249051 0.0010812887864110 -0.0000633992770440 
55 0.0000135529065026 0.0020164804401951 0.0020294128936967 -0.0000131410548333 
55 0.0000795924531178 0.0007279798059521 0.0008074677206538 -0.0000795272527058 
55 0.0000426025355672 0.0013573807083187 0.0013148701058550 0.0000424296472277 
55 0.0000862808654041 0.0002766833369505 0.0003629409403222 -0.0000862676927915 
56 0.0014887991262861 0.0001242121270780 0.0013648078296475 -0.0014886128562449 
56 0.0004740060511952 0.0001617870806001 0.0006356911545607 -0.0004739656408708 
56 0.0000635161955880 0.0010179550249051 0.0010812887864110 -0.0000633992770440 
56 0.0000795924531178 0.0007279798059521 0.0008074677206538 -0.0000795272527058 
56 0.0000862808654041 0.0002766833369505 0.0003629409403222 -0.0000862676927915 
56 0.0000113707918330 0.0012891238589373 0.0013002395945527 -0.0000112017295327 
56 0.0014897502028174 0.0000158862945971 0.0015049616593230 -0.0014895237118578 
57 0.0014887991262861 0.0001242121270780 0.0013648078296475 -0.0014886128562449 
57 0.0004740060511952 0.0001617870806001 0.0006356911545607 -0.0004739656408708 
57 0.0000635161955880 0.0010179550249051 0.0010812887864110 -0.0000633992770440 
57 0.0000862808654041 0.0002766833369505 0.0003629409403222 -0.0000862676927915 
57 0.0014897502028174 0.0000158862945971 0.0015049616593230 -0.0014895237118578 
57 0.0000795924531178 0.0007279798059521 0.0008074677206538 -0.0000795272527058 
57 0.0000113707918330 0.0012891238589373 0.0013002395945527 -0.0000112017295327 
58 0.0014887991262861 0.0001242121270780 0.0013648078296475 -0.0014886128562449 
58 0.0004740060511952 0.0001617870806001 0.0006356911545607 -0.0004739656408708 
58 0.0014897502028174 0.0000158862945971 0.0015049616593230 -0.0014895237118578 
58 0.0000795924531178 0.0007279798059521 0.0008074677206538 -0.0000795272527058 
58 0.0000113707918330 0.0012891238589373 0.0013002395945527 -0.0000112017295327 
58 0.0000129915948018 0.0010096374632898 0.0010224709151086 -0.0000128870501246 
58 0.0000862808654041 0.0002766833369505 0.0003629409403222 -0.0000862676927915 
59 0.0004740060511952 0.0001617870806001 0.0006356911545607 -0.0004739656408708 
59 0.0014897502028174 0.0000158862945971 0.0015049616593230 -0.0014895237118578 
59 0.0000862808654041 0.0002766833369505 0.0003629409403222 -0.0000862676927915 
59 0.0000795924531178 0.0007279798059521 0.0008074677206538 -0.0000795272527058 
59 0.0000836028134843 0.0007166890589381 0.0008001887934904 -0.0000835387832738 
59 0.0005526622677247 0.0000629640216060 0.0004897285891445 -0.0005526382843156 
59 0.0000054346973323 0.0007720383986885 0.0007773820283683 -0.0000053742650505 
60 0.0004740060511952 0.0001617870806001 0.0006356911545607 -0.0004739656408708 
60 0.0014897502028174 0.0000158862945971 0.0015049616593230 -0.0014895237118578 
60 0.0000862808654041 0.0002766833369505 0.0003629409403222 -0.0000862676927915 
60 0.0005526622677247 0.0000629640216060 0.0004897285891445 -0.0005526382843156 
60 0.0000028886569593 0.0007039840012579 0.0007011201214498 0.0000028395000168 
60 0.0000777906178401 0.0006546541442597 0.0007323583145102 -0.0000777369829701 
60 0.0002077704306253 0.0001751210026969 0.0003828593338851 -0.0002077557724984 
61 0.0004740060511952 0.0001617870806001 0.0006356911545607 -0.0004739656408708 
61 0.0014897502028174 0.0000158862945971 0.0015049616593230 -0.0014895237118578 
61 0.0000862808654041 0.0002766833369505 0.0003629409403222 -0.0000862676927915 
61 0.0005526622677247 0.0000629640216060 0.0004897285891445 -0.0005526382843156 
61 0.0002077704306253 0.0001751210026969 0.0003828593338851 -0.0002077557724984 
61 0.0000001757671636 0.0006198387743161 0.0006199568809845 -0.0000001373325102 
62 0.0014897502028174 0.0000158862945971 0.0015049616593230 -0.0014895237118578 
62 0.0002077704306253 0.0001751210026969 0.0003828593338851 -0.0002077557724984 
62 0.0000001757671636 0.0006198387743161 0.0006199568809845 -0.0000001373325102 
62 0.0000856317979885 0.0002138040973477 0.0002994195172509 -0.0000856228327838 
62 0.0000066048644286 0.0006152631893643 0.0006218096462591 -0.0000065661997050 
62 0.0000228010748315 0.0004661889329914 0.0004889530069300 -0.0000227771673272 
62 0.0002573006771383 0.0000372496319183 0.0002945264092981 -0.0002572920025578 
63 0.0014897502028174 0.0000158862945971 0.0015049616593230 -0.0014895237118578 
63 0.0002077704306253 0.0001751210026969 0.0003828593338851 -0.0002077557724984 
63 0.0000001757671636 0.0006198387743161 0.0006199568809845 -0.0000001373325102 
63 0.0000856317979885 0.0002138040973477 0.0002994195172509 -0.0000856228327838 
63 0.0000066048644286 0.0006152631893643 0.0006218096462591 -0.0000065661997050 
63 0.0000228010748315 0.0004661889329914 0.0004889530069300 -0.0000227771673272 
63 0.0002573006771383 0.0000372496319183 0.0002945264092981 -0.0002572920025578 
64 0.0014897502028174 0.0000158862945971 0.0015049616593230 -0.0014895237118578 
64 0.0002077704306253 0.0001751210026969 0.0003828593338851 -0.0002077557724984 
64 0.0000001757671636 0.0006198387743161 0.0006199568809845 -0.0000001373325102 
64 0.0002573006771383 0.0000372496319183 0.0002945264092981 -0.0002572920025578 
64 0.0000856317979885 0.0002138040973477 0.0002994195172509 -0.0000856228327838 
64 0.0000037092243380 0.0004030464855892 0.0004067307445679 -0.0000036926813481 
65 0.0014897502028174 0.0000158862945971 0.0015049616593230 -0.0014895237118578 
65 0.0000001757671636 0.0006198387743161 0.0006199568809845 -0.0000001373325102 
65 0.0002573006771383 0.0000372496319183 0.0002945264092981 -0.0002572920025578 
65 0.0000856317979885 0.0002138040973477 0.0002994195172509 -0.0000856228327838 
65 0.0000037092243380 0.0004030464855892 0.0004067307445679 -0.0000036926813481 
65 0.0001670774634267 0.0000960318517821 0.0002630931413689 -0.0001670705416266 
65 0.0000332113623100 0.0003369963353790 0.0003701858580190 -0.0000331976585530 
66 0.0014897502028174 0.0000158862945971 0.0015049616593230 -0.0014895237118578 
66 0.0000001757671636 0.0006198387743161 0.0006199568809845 -0.0000001373325102 
66 0.0000856317979885 0.0002138040973477 0.0002994195172509 -0.0000856228327838 
66 0.0000037092243380 0.0004030464855892 0.0004067307445679 -0.0000036926813481 
66 0.0001670774634267 0.0000960318517821 0.0002630931413689 -0.0001670705416266 
66 0.0000332113623100 0.0003369963353790 0.0003701858580190 -0.0000331976585530 
66 0.0002573006771383 0.0000372496319183 0.0002945264092981 -0.0002572920025578 
67 0.0014897502028174 0.0000158862945971 0.0015049616593230 -0.0014895237118578 
67 0.0000001757671636 0.0006198387743161 0.0006199568809845 -0.0000001373325102 
67 0.0000856317979885 0.0002138040973477 0.0002994195172509 -0.0000856228327838 
67 0.0000037092243380 0.0004030464855892 0.0004067307445679 -0.0000036926813481 
67 0.0000332113623100 0.0003369963353790 0.0003701858580190 -0.0000331976585530 
67 0.0002560626053757 0.0000451954473756 0.0003012334501532 -0.0002560535312165 
67 0.0001670774634267 0.0000960318517821 0.0002630931413689 -0.0001670705416266 
